praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"28,40","17,30","20,00","101,00","13,70","6,15","8,90","239,00","10,00","20,40","20,90"
"170,00","103,00","15,50","32,50","3,02","39,20","59,90","2.763,00","5,42","23,10","27,10"
"37,90","21,90","52,30","322,00","39,60","22,70","41,00","483,00","8,74","17,80","30,00"
"31,90","21,10","25,30","26,90","11,50","2,21","9,56","118,00","9,65","22,30","21,30"
"47,80","31,60","24,60","98,20","8,90","42,90","110,00","1.512,00","9,22","29,40","49,10"
"27,90","20,90","39,20","103,00","44,90","33,10","62,60","764,00","6,73","23,50","25,30"
"28,60","15,80","17,90","61,50","11,30","12,40","17,50","704,00","3,13","20,20","20,50"
"132,00","130,00","56,70","237,00","52,80","23,10","36,20","483,00","9,22","27,40","35,20"
"33,40","23,50","111,00","433,00","136,00","7,99","16,70","410,00","56,70","118,00","142,00"
"85,80","47,00","25,70","89,00","8,90","67,90","108,00","1.486,00","45,70","123,00","84,30"
"39,60","27,90","14,20","80,60","10,70","17,90","30,00","547,00","31,30","66,70","112,00"
"35,20","22,90","13,90","102,00","20,70","31,10","64,40","1.715,00","8,66","30,50","22,50"
"76,40","47,00","24,40","19,10","5,23","11,90","27,60","538,00","11,70","23,50","20,70"
"34,30","38,90","22,10","30,00","7,17","10,60","19,10","538,00","17,00","46,10","59,40"
"50,90","16,80","16,30","331,00","52,30","15,50","32,80","750,00","10,00","18,30","25,90"
"35,90","22,50","16,50","15,00","7,10","5,14","10,30","661,00","20,90","51,40","72,30"
"32,20","24,10","21,50","13,90","5,78","46,10","85,80","1.322,00","2,37","40,30","26,70"
"36,50","36,80","32,50","36,80","11,40","25,30","32,20","509,00","4,96","20,00","25,30"
"57,80","37,20","5,38","12,10","4,70","16,70","38,20","991,00","11,90","31,30","31,10"
"49,60","35,50","16,80","200,00","42,60","34,00","51,40","552,00","16,10","22,30","34,30"
"27,90","17,60","16,80","105,00","22,70","13,00","32,50","2.035,00","10,60","29,40","28,40"
"53,80","27,10","30,20","13,50","1,30","93,90","170,00","2.308,00","13,50","26,40","46,60"
"30,20","20,70","17,20","44,50","2,04","25,00","43,70","835,00","10,60","23,50","8,66"
"35,50","22,10","23,50","131,00","7,10","16,40","32,20","1.670,00","12,10","30,50","44,10"
"40,70","25,00","14,30","167,00","26,20","10,50","17,80","914,00","8,51","30,20","30,80"
"43,70","22,10","21,10","125,00","16,10","16,30","16,40","514,00","18,10","32,50","44,50"
"127,00","132,00","16,70","233,00","30,80","14,50","39,20","644,00","3,96","20,50","8,90"
"89,80","49,60","12,30","163,00","15,80","9,73","18,10","784,00","20,90","69,80","68,50"
"23,10","21,70","25,30","17,30","11,30","14,30","30,00","835,00","9,82","25,30","14,20"
"36,80","17,60","9,47","161,00","25,30","52,80","92,20","2.072,00","8,13","10,30","16,10"
"30,50","26,70","36,50","34,90","13,10","50,00","105,00","2.308,00","41,00","89,00","112,00"
"59,90","46,10","25,00","35,50","8,74","43,70","91,40","1.778,00","41,40","97,30","145,00"
"23,70","40,00","10,20","122,00","1,76","13,00","21,70","858,00","34,60","77,70","98,20"
"49,10","32,20","17,00","157,00","20,50","6,26","12,70","757,00","11,50","17,50","20,70"
"35,90","25,70","21,70","28,40","13,10","16,30","28,60","692,00","56,70","85,10","27,10"
"28,40","21,70","19,30","168,00","17,20","26,20","95,60","2.969,00","11,20","38,50","58,80"
"89,00","51,90","17,50","21,10","7,50","5,78","10,60","973,00","15,70","79,90","27,40"
"27,10","30,80","23,10","16,50","4,33","13,30","39,60","982,00","12,50","25,70","42,60"
"172,00","110,00","11,00","221,00","23,90","63,80","118,00","3.134,00","9,65","19,80","26,40"
"68,50","47,00","30,00","28,10","11,80","20,20","28,10","562,00","11,10","35,90","1,00"
"22,10","19,80","19,80","157,00","13,00","28,10","34,60","538,00","7,64","25,00","29,20"
"47,40","36,50","9,22","12,90","2,13","19,80","38,90","874,00","9,31","13,80","15,70"
"57,30","46,60","13,30","75,70","10,00","10,10","28,10","449,00","10,80","20,00","17,50"
"36,50","16,40","18,60","26,20","5,94","13,60","21,90","1.762,00","15,10","37,50","11,00"
"34,00","12,00","33,40","255,00","35,90","17,60","32,80","644,00","7,64","46,60","15,70"
"36,80","13,30","14,60","24,80","9,73","70,40","118,00","1.009,00","5,99","7,91","10,50"
"42,60","26,20","30,00","21,10","7,30","9,91","35,90","403,00","8,28","24,10","22,90"
"28,10","16,70","35,20","49,10","18,30","23,70","36,80","514,00","10,30","38,50","60,40"
"142,00","76,40","18,60","22,70","2,84","32,50","55,20","890,00","20,20","41,00","43,70"
"36,20","34,00","36,80","42,90","24,10","36,80","45,70","638,00","6,79","19,50","26,90"
"33,10","29,40","22,10","42,20","2,84","23,10","33,10","1.055,00","9,65","47,00","42,20"
"215,00","109,00","13,90","42,90","4,18","29,40","60,40","3.191,00","8,98","20,50","31,60"
"115,00","80,60","22,30","27,40","2,25","20,70","31,60","567,00","10,40","25,30","29,70"
"97,30","63,20","21,50","21,10","2,76","27,10","47,00","784,00","7,99","46,10","18,90"
"129,00","93,90","23,70","16,00","9,22","7,91","38,20","403,00","1,91","6,04","1,13"
"67,30","41,40","40,70","66,10","20,50","82,00","131,00","2.017,00","10,80","16,30","27,60"
"46,60","29,20","17,50","58,30","14,90","19,80","37,90","947,00","5,83","17,60","25,70"
"58,30","40,70","16,50","150,00","12,50","14,90","35,20","914,00","3,85","13,90","28,40"
"52,80","43,30","30,80","21,90","2,71","37,90","56,70","1.554,00","18,40","32,80","35,20"
"37,50","29,40","27,60","45,30","23,50","43,30","60,40","692,00","7,57","24,80","37,20"
"165,00","98,20","23,70","17,30","13,20","13,10","23,90","737,00","13,20","21,50","23,10"
"80,60","49,10","17,80","235,00","29,70","4,83","18,90","322,00","14,70","24,10","52,30"
"36,20","18,60","19,10","14,10","16,00","19,10","30,50","661,00","13,30","19,10","37,20"
"22,90","26,20","20,00","207,00","17,20","19,60","35,50","791,00","12,10","16,30","36,80"
"35,20","34,90","20,70","204,00","18,60","18,30","29,40","588,00","13,30","22,30","36,80"
"34,90","22,10","26,70","43,30","6,67","27,40","26,70","491,00","5,09","5,73","22,10"
"178,00","100,00","27,40","300,00","20,50","34,30","67,30","1.794,00","8,66","8,51","16,40"
"50,50","30,20","19,30","11,00","6,10","17,30","28,90","632,00","23,70","63,80","59,90"
"64,90","51,90","17,00","135,00","16,70","15,00","23,90","764,00","7,57","17,00","26,90"
"54,70","37,20","20,00","16,10","9,73","35,20","53,80","552,00","14,50","31,10","5,14"
"30,50","21,70","21,50","95,60","4,33","16,70","28,10","947,00","6,55","22,90","20,40"
"51,40","32,80","32,80","23,90","21,10","13,60","23,70","843,00","9,56","21,70","21,90"
"69,20","40,30","20,20","62,60","19,50","2,15","7,37","21,30","14,60","42,20","38,20"
"36,80","22,70","28,10","23,10","4,78","20,70","32,80","433,00","42,20","104,00","95,60"
"47,00","37,20","12,60","35,20","3,08","12,10","24,10","673,00","2,29","23,70","17,50"
"37,20","29,20","35,50","29,70","19,60","56,70","82,00","1.827,00","1,35","10,30","24,40"
"50,50","29,20","15,00","143,00","7,91","17,90","32,50","470,00","6,85","24,40","15,70"
"15,30","30,50","19,50","154,00","10,60","30,00","47,40","594,00","7,91","36,80","43,30"
"38,20","21,90","36,50","382,00","44,50","17,00","39,20","500,00","11,10","24,10","32,50"
"64,40","35,90","18,10","20,50","6,49","26,20","60,40","1.640,00","20,40","42,60","42,20"
"172,00","95,60","15,50","40,70","11,10","3,28","12,30","737,00","8,20","21,50","18,90"
"35,50","28,10","17,80","20,50","11,20","50,90","89,00","890,00","6,15","7,23","14,90"
"40,30","21,50","51,40","223,00","31,60","15,80","41,40","610,00","6,15","20,20","20,90"
"22,90","19,30","13,90","16,70","7,77","111,00","172,00","2.054,00","9,31","20,50","22,50"
"53,80","49,60","25,50","20,20","6,32","6,15","13,00","939,00","24,60","45,30","68,50"
"147,00","89,00","33,70","269,00","23,30","8,98","22,70","1.000,00","11,10","20,00","34,90"
"95,60","64,90","30,80","198,00","38,20","63,20","127,00","2.308,00","14,20","25,50","52,30"
"75,70","63,80","55,70","311,00","62,10","37,20","63,80","1.685,00","13,00","26,20","38,20"
"79,10","52,30","12,90","138,00","12,10","172,00","453,00","4.826,00","7,64","28,90","28,40"
"42,90","30,80","23,10","18,60","1,86","4,53","17,80","1.065,00","5,78","19,10","12,30"
"157,00","93,90","16,50","16,40","1,68","18,40","35,90","649,00","8,90","26,70","21,10"
"223,00","153,00","10,70","87,40","6,04","38,20","69,20","2.288,00","34,90","80,60","120,00"
"33,10","20,90","21,50","84,30","17,20","17,60","27,90","573,00","9,73","24,10","16,40"
"57,80","7,57","16,30","158,00","21,50","42,60","73,70","1.009,00","5,00","12,00","17,60"
"233,00","286,00","46,60","302,00","47,80","12,20","17,50","679,00","9,82","22,30","73,00"
"52,30","45,30","10,40","83,50","6,98","14,20","31,30","931,00","7,23","26,40","42,20"
"43,70","27,60","25,90","22,30","3,59","30,80","44,10","594,00","17,90","54,20","94,70"
"36,20","19,30","21,30","16,40","1,53","28,90","40,00","890,00","6,32","30,50","17,60"
"54,70","42,20","20,20","16,50","4,91","45,70","78,40","3.652,00","12,90","19,50","29,70"
"60,40","35,50","14,10","124,00","18,10","1,00","2,71","10,60","40,70","71,00","86,60"
"59,90","48,70","30,20","209,00","8,06","22,10","41,00","509,00","8,43","21,50","18,10"
"22,90","26,90","20,20","19,60","5,23","10,30","13,30","255,00","10,10","22,50","19,60"
"164,00","225,00","18,40","52,80","1,46","50,00","68,50","453,00","2,39","18,40","13,90"
"44,50","33,70","19,30","35,20","12,00","3,68","21,90","445,00","10,50","16,80","25,30"
"36,50","22,50","17,20","16,50","7,30","21,50","48,70","604,00","21,90","42,90","44,10"
"23,90","7,57","20,50","121,00","11,20","35,50","46,60","615,00","34,00","75,70","75,00"
"49,60","41,40","25,70","11,10","9,06","28,90","57,30","1.762,00","5,00","27,10","33,10"
"143,00","74,30","24,40","51,40","14,70","50,00","82,80","2.414,00","50,50","100,00","87,40"
"35,20","16,30","16,80","20,00","13,90","9,06","34,00","407,00","7,30","29,20","35,20"
"36,50","22,10","15,80","111,00","24,60","31,10","56,20","685,00","7,37","16,10","2,50"
"34,30","21,10","14,60","132,00","12,50","9,56","14,90","799,00","6,15","16,50","25,50"
"20,00","17,60","5,99","6,92","11,20","3,65","10,40","552,00","11,00","22,30","21,50"
"73,00","50,00","28,90","32,20","18,80","10,20","17,90","319,00","8,43","17,00","42,20"
"161,00","89,00","19,50","142,00","5,99","18,40","24,60","704,00","4,96","19,50","12,40"
"31,30","31,30","18,80","17,30","1,86","21,70","49,60","1.433,00","14,10","29,20","30,20"
"27,10","28,40","16,10","20,50","19,10","14,70","25,90","626,00","1,00","46,10","3,08"
"205,00","137,00","19,10","17,00","8,28","26,90","59,40","956,00","7,70","16,10","28,60"
"47,40","38,50","24,60","31,30","1,00","57,30","93,90","1.911,00","10,80","17,30","18,90"
"52,80","31,30","44,90","264,00","30,20","12,10","35,90","1.263,00","13,90","27,90","21,70"
"164,00","87,40","22,10","26,40","1,96","12,10","13,90","533,00","12,50","31,90","25,70"
"55,70","29,40","33,10","626,00","41,40","11,20","23,70","784,00","9,31","15,70","36,20"
"40,00","44,10","63,80","346,00","71,70","12,70","29,20","578,00","16,70","41,40","53,30"
"85,80","71,00","19,10","28,10","10,40","31,90","57,30","1.582,00","9,22","13,70","34,30"
"47,40","33,10","65,50","141,00","19,50","33,40","46,10","426,00","13,80","30,20","20,20"
"37,50","28,10","13,90","34,00","3,92","11,30","21,90","1.155,00","9,31","20,70","24,10"
"26,70","15,00","9,82","154,00","7,04","25,70","39,60","325,00","14,70","29,70","52,80"
"37,90","29,40","27,40","24,10","1,33","15,40","31,10","547,00","7,64","9,56","20,70"
"29,40","22,50","45,70","328,00","21,50","94,70","170,00","2.167,00","7,17","20,70","30,80"
"33,10","26,40","21,50","50,90","6,98","117,00","135,00","445,00","49,60","109,00","103,00"
"38,20","18,10","10,00","20,40","8,58","12,20","31,90","784,00","9,65","28,40","22,70"
"36,80","24,40","15,70","44,50","5,62","23,70","43,70","1.018,00","109,00","281,00","355,00"
"41,00","31,90","20,00","105,00","16,80","34,00","67,90","1.640,00","16,00","36,50","32,20"
"141,00","76,40","24,80","35,90","3,40","4,53","10,20","922,00","9,22","22,50","25,90"
"42,90","35,90","14,70","124,00","19,80","30,20","48,70","1.104,00","2,97","13,20","18,40"
"66,70","30,20","1,00","14,30","7,17","40,70","64,40","449,00","1,00","6,21","3,92"
"28,10","12,40","24,80","22,50","6,10","14,60","40,70","514,00","8,35","20,90","24,10"
"21,30","22,30","53,30","337,00","67,90","7,37","8,51","334,00","6,79","15,00","13,50"
"28,60","22,50","10,60","19,10","19,80","60,40","147,00","2.548,00","17,30","41,80","67,90"
"225,00","149,00","9,39","11,30","10,40","24,80","59,90","1.640,00","1,00","13,10","17,30"
"143,00","161,00","26,90","16,10","11,70","8,43","25,90","799,00","23,30","47,80","39,60"
"32,50","27,60","20,00","56,70","5,47","30,50","45,70","1.208,00","27,60","64,90","131,00"
"40,70","21,50","21,70","50,90","11,30","28,40","42,20","578,00","2,00","17,90","16,00"
"53,30","47,40","29,20","47,40","13,00","9,39","23,50","1.094,00","1,06","119,00","6,92"
"85,80","46,10","58,30","355,00","62,10","13,00","27,90","466,00","32,80","99,10","59,90"
"51,90","37,50","53,30","198,00","71,00","9,22","18,10","533,00","19,30","29,40","54,70"
"67,30","72,30","10,50","119,00","5,19","23,30","41,00","632,00","47,40","131,00","264,00"
"30,00","30,50","2,62","3,28","1,00","5,09","12,70","710,00","8,13","15,30","13,30"
"24,10","18,30","17,90","97,30","7,10","63,20","112,00","1.911,00","17,60","27,90","35,20"
"32,20","19,10","14,30","77,00","12,10","17,50","30,20","562,00","18,30","50,00","62,60"
"36,20","31,60","22,50","41,00","10,10","12,40","27,90","965,00","18,80","57,30","64,40"
"72,30","53,80","24,80","20,70","3,92","16,30","28,90","1.298,00","50,90","84,30","89,80"
"34,90","25,70","20,40","81,30","2,97","21,50","50,50","1.165,00","6,67","30,50","23,50"
"151,00","80,60","43,30","47,00","15,70","20,00","49,10","704,00","8,74","11,30","15,00"
"34,00","15,40","16,80","57,80","7,57","35,20","49,60","1.762,00","9,31","28,60","27,10"
"104,00","82,00","12,30","1,19","21,90","17,00","23,30","523,00","14,10","26,40","27,10"
"88,20","35,90","20,00","131,00","11,40","34,60","55,20","1.144,00","15,10","34,30","27,10"
"107,00","56,20","19,60","195,00","15,30","29,40","46,60","638,00","8,35","21,10","13,90"
"3,49","4,41","25,90","26,70","2,05","20,00","40,70","828,00","7,99","28,10","27,90"
"50,50","33,40","51,90","385,00","57,80","16,70","22,90","487,00","4,18","18,10","32,20"
"79,10","56,20","4,78","66,10","6,32","39,60","79,10","2.503,00","25,00","62,10","72,30"
"51,40","27,40","65,50","418,00","59,40","24,60","41,80","799,00","13,90","33,70","31,10"
"48,30","33,40","25,00","28,60","6,10","3,92","8,90","158,00","3,28","12,70","19,30"
"77,00","50,50","18,90","150,00","10,70","29,20","49,10","874,00","8,58","200,00","7,23"
"41,00","27,60","20,00","16,10","1,31","13,70","42,90","610,00","36,80","77,00","121,00"
"50,00","25,30","16,70","80,60","8,43","22,10","36,80","583,00","7,57","10,60","23,10"
"57,30","35,50","62,60","437,00","49,10","4,53","15,10","806,00","47,40","59,40","14,30"
"34,00","16,00","12,10","289,00","22,70","17,80","20,70","505,00","13,30","29,70","32,50"
"31,90","23,50","25,30","23,50","3,31","10,70","24,60","851,00","11,90","22,70","7,37"
"39,60","28,10","18,10","28,90","20,90","19,10","29,70","557,00","18,60","65,50","73,00"
"88,20","63,80","78,40","337,00","51,40","28,40","44,50","828,00","17,90","52,30","55,20"
"65,50","42,90","23,30","22,50","12,60","13,50","19,10","441,00","6,10","23,30","34,30"
"108,00","71,70","16,80","183,00","23,90","16,10","30,00","400,00","13,60","21,50","44,10"
"27,90","26,20","14,10","292,00","25,50","13,90","38,50","730,00","5,73","23,30","26,70"
"114,00","69,80","12,20","211,00","10,30","63,80","98,20","1.655,00","11,20","24,40","30,00"
"48,70","28,90","32,20","31,30","17,00","32,80","57,80","1.298,00","19,10","49,60","54,70"
"41,00","18,10","14,60","22,10","1,00","24,40","38,90","594,00","9,56","17,90","7,30"
"34,90","19,60","20,20","13,10","1,00","55,20","115,00","1.843,00","7,04","25,30","36,20"
"17,50","11,50","29,20","18,80","5,94","27,60","48,70","757,00","27,60","64,40","65,50"
"67,90","71,70","18,10","14,20","9,14","39,20","47,80","939,00","15,00","34,90","54,20"
"170,00","105,00","18,10","55,20","5,73","49,10","73,00","828,00","10,30","20,20","44,50"
"31,90","25,50","29,70","24,80","2,64","1,00","10,20","38,90","8,28","12,00","33,40"
"31,90","22,70","12,60","215,00","18,90","18,80","37,90","685,00","2,46","58,30","6,79"
"29,20","22,90","20,90","74,30","4,03","12,00","28,10","414,00","5,78","16,80","13,80"
"37,50","22,50","16,80","151,00","12,20","113,00","227,00","2.642,00","8,98","14,90","4,33"
"81,30","61,00","13,60","64,90","11,10","17,90","58,80","500,00","15,50","25,50","28,60"
"77,70","55,20","18,30","127,00","11,90","55,20","84,30","1.055,00","46,10","93,90","105,00"
"27,60","18,90","21,10","75,00","18,90","16,10","29,20","1.165,00","29,40","65,50","81,30"
"75,70","37,90","10,20","8,98","7,70","10,20","28,10","461,00","22,90","42,90","64,40"
"47,80","30,80","26,20","37,90","5,99","7,50","7,04","414,00","35,90","82,80","160,00"
"178,00","108,00","54,20","274,00","29,70","41,00","71,00","1.928,00","8,06","19,10","28,60"
"73,00","43,70","26,20","343,00","42,20","49,60","80,60","1.124,00","18,40","43,30","66,10"
"34,30","21,30","4,29","13,50","9,31","9,82","25,70","649,00","1,00","64,40","4,33"
"49,10","11,90","63,80","445,00","66,10","30,50","50,90","437,00","9,73","15,40","15,40"
"50,90","36,80","21,70","274,00","20,20","12,30","21,50","491,00","10,90","33,40","45,30"
"36,50","20,90","20,70","68,50","24,40","77,00","110,00","372,00","9,73","14,90","26,40"
"73,70","16,80","32,50","24,10","1,00","34,30","55,20","567,00","9,56","22,30","20,50"
"42,60","28,60","18,60","37,90","13,50","9,65","24,60","359,00","5,23","18,30","13,60"
"91,40","55,20","18,30","196,00","10,60","33,70","50,90","655,00","10,60","27,40","43,30"
"139,00","94,70","20,90","73,70","10,20","27,90","48,30","1.197,00","15,70","36,20","46,10"
"62,10","41,00","27,40","22,50","1,79","8,43","20,70","528,00","12,00","23,90","12,60"
"63,80","41,00","22,30","14,90","1,09","30,50","64,90","1.843,00","13,30","34,00","25,30"
"89,80","82,00","12,50","27,40","10,10","17,30","31,10","882,00","16,50","47,00","68,50"
"26,90","23,90","13,80","64,90","10,90","26,40","42,90","461,00","6,55","25,70","32,80"
"112,00","69,20","23,30","45,70","10,80","28,60","59,90","1.346,00","3,08","8,51","7,84"
"69,20","36,80","26,90","19,30","7,37","17,90","33,40","1.000,00","11,80","16,70","25,90"
"28,90","18,30","44,10","433,00","67,30","21,10","29,70","449,00","11,00","36,20","42,60"
"28,10","13,00","7,99","145,00","16,30","17,00","34,30","649,00","11,80","30,20","52,80"
"23,30","13,10","82,00","239,00","26,20","30,80","50,50","956,00","16,80","26,90","18,60"
"181,00","97,30","22,50","105,00","12,90","1,00","6,67","1,00","8,58","20,90","11,30"
"136,00","87,40","14,10","161,00","21,90","22,50","43,30","2.996,00","10,90","25,30","27,90"
"48,30","21,50","21,50","21,10","9,14","6,61","22,90","573,00","35,20","71,00","147,00"
"52,30","28,10","17,20","253,00","31,90","42,60","73,70","723,00","4,14","37,50","16,00"
"31,30","18,80","54,20","300,00","42,20","32,50","58,30","1.946,00","1,91","5,38","15,70"
"44,10","18,40","23,50","22,70","6,61","22,90","36,80","496,00","16,00","34,00","14,50"
"44,10","42,20","14,50","204,00","13,80","20,70","42,60","509,00","13,30","39,20","61,50"
"31,90","16,50","12,90","146,00","28,10","60,40","106,00","1.778,00","49,10","137,00","205,00"
"37,50","25,30","21,30","40,30","10,60","13,00","54,70","362,00","31,60","66,10","71,70"
"115,00","98,20","20,50","15,40","10,40","23,50","63,80","3.652,00","11,80","22,50","18,40"
"27,90","27,40","32,20","274,00","34,60","19,30","29,70","213,00","2,50","110,00","8,74"
"34,30","19,50","22,50","205,00","17,80","16,40","29,70","528,00","21,70","41,40","10,40"
"118,00","77,70","16,50","112,00","21,70","7,04","3,72","764,00","12,40","20,90","36,20"
"33,40","13,30","34,00","41,00","10,80","10,70","28,60","866,00","10,90","25,90","20,00"
"21,50","36,20","35,90","141,00","29,40","36,20","64,40","3.460,00","11,50","30,50","43,30"
"74,30","41,80","48,70","253,00","29,20","21,50","46,60","649,00","6,85","18,40","45,30"
"37,20","18,90","22,10","11,10","8,82","16,80","104,00","2.227,00","18,80","68,50","61,50"
"28,60","31,60","40,70","433,00","56,70","3,43","12,40","898,00","5,73","28,40","13,70"
"41,80","25,70","20,90","14,10","5,38","12,90","35,20","362,00","13,10","21,70","21,50"
"274,00","196,00","22,30","43,70","8,35","6,73","23,10","1.104,00","8,98","25,70","17,20"
"27,60","25,50","19,80","36,80","5,42","12,60","20,50","562,00","12,40","46,60","52,30"
"121,00","79,90","29,70","23,90","14,50","25,70","32,50","673,00","9,65","15,40","33,10"
"237,00","170,00","70,40","241,00","41,40","37,50","53,80","322,00","9,22","15,80","15,80"
"48,30","23,90","18,80","42,60","6,55","40,30","50,50","453,00","20,40","33,10","52,80"
"163,00","114,00","24,40","24,40","14,30","49,10","71,70","599,00","49,60","96,50","105,00"
"241,00","151,00","19,80","15,80","7,77","14,10","26,70","615,00","10,10","37,50","42,90"
"74,30","58,80","12,70","150,00","8,13","11,40","22,70","552,00","8,90","21,70","18,40"
"60,40","40,70","44,90","239,00","40,30","5,33","17,20","743,00","8,98","17,20","37,20"
"32,20","16,70","33,10","311,00","45,70","37,50","63,20","698,00","12,50","36,20","56,70"
"51,90","37,50","18,30","24,40","5,14","18,60","20,50","319,00","6,26","11,40","35,90"
"133,00","80,60","28,40","36,80","6,61","37,90","51,90","343,00","111,00","331,00","355,00"
"34,30","17,20","41,80","274,00","24,60","23,30","35,50","542,00","12,20","32,50","26,70"
"39,60","30,00","29,20","241,00","35,90","7,99","25,70","457,00","2,48","20,70","14,50"
"34,30","17,50","25,30","18,90","13,60","18,80","34,00","704,00","8,66","21,90","13,10"
"31,30","34,30","17,90","17,60","12,90","2,05","8,35","385,00","50,90","117,00","151,00"
"79,90","49,60","35,20","39,20","9,31","14,60","20,70","533,00","4,70","14,50","18,10"
"122,00","143,00","27,40","33,40","6,85","21,90","31,30","547,00","8,82","25,00","23,10"
"37,90","20,50","19,80","67,90","15,40","73,00","124,00","2.393,00","8,13","11,70","20,40"
"118,00","64,40","19,10","138,00","15,40","28,90","28,90","655,00","12,50","29,70","24,80"
"38,90","14,50","15,80","60,40","37,90","26,40","45,70","777,00","10,80","15,30","16,10"
"92,20","41,80","26,40","27,40","5,67","9,31","36,80","429,00","52,80","125,00","223,00"
"33,10","14,60","31,10","12,20","9,06","7,70","13,70","255,00","16,00","24,40","37,50"
"35,50","27,60","14,90","130,00","18,80","11,80","16,50","500,00","7,23","19,50","17,30"
"59,40","30,80","5,94","29,40","9,22","101,00","161,00","1.778,00","13,10","22,10","28,10"
"78,40","51,90","22,90","23,70","10,40","5,38","9,73","583,00","6,67","14,20","15,40"
"146,00","86,60","1,00","100,00","19,30","14,10","27,40","487,00","14,90","33,40","42,20"
"26,90","14,20","15,30","45,30","10,00","16,30","28,40","644,00","27,40","56,20","79,90"
"31,30","19,60","17,20","85,80","11,70","29,20","59,40","914,00","9,91","25,00","14,50"
"30,80","24,80","21,10","91,40","19,60","15,00","41,40","519,00","33,70","84,30","81,30"
"99,10","97,30","24,10","20,20","8,98","35,50","58,30","2.350,00","7,43","24,40","18,60"
"30,80","22,50","11,00","62,60","6,04","34,60","60,40","1.472,00","10,60","27,60","39,60"
"27,90","15,00","19,50","23,30","14,20","18,80","41,00","1.241,00","4,22","8,20","15,40"
"36,80","31,30","67,90","286,00","54,70","48,70","61,00","382,00","22,30","60,40","73,00"
"109,00","83,50","59,40","305,00","49,60","35,90","67,90","3.786,00","21,90","47,80","42,90"
"44,50","28,10","7,57","146,00","19,60","15,50","29,40","567,00","5,28","26,70","17,50"
"37,90","20,20","41,40","42,60","14,60","11,40","27,60","429,00","32,20","85,10","112,00"
"53,30","38,20","25,30","107,00","13,20","8,28","14,30","264,00","12,30","24,10","32,50"
"163,00","92,20","20,50","32,50","6,92","23,30","33,70","349,00","1,98","85,80","7,37"
"33,40","27,10","16,30","142,00","9,22","106,00","191,00","2.129,00","10,00","21,50","23,90"
"34,30","13,20","21,10","24,80","12,20","25,70","51,90","519,00","10,40","23,10","30,00"
"18,60","5,42","20,20","22,50","4,49","40,70","62,60","692,00","27,40","52,80","61,00"
"37,20","23,10","7,64","22,50","13,20","79,10","147,00","1.894,00","7,37","25,90","27,10"
"26,70","15,70","28,10","334,00","48,30","14,10","21,10","906,00","5,88","28,40","21,90"
"142,00","98,20","59,40","392,00","44,50","71,70","123,00","1.762,00","34,30","118,00","137,00"
"52,30","34,00","26,90","24,10","5,73","37,90","58,80","1.459,00","6,98","22,10","27,60"
"31,90","16,80","32,20","46,60","15,70","10,90","27,40","890,00","18,30","25,90","58,80"
"106,00","68,50","12,40","175,00","16,80","12,30","40,30","685,00","8,74","28,40","9,91"
"42,60","21,30","20,90","131,00","12,10","12,70","31,60","487,00","8,51","18,90","20,70"
"34,90","16,40","17,80","18,80","2,15","34,60","59,40","445,00","53,80","78,40","20,20"
"31,90","26,40","14,10","20,20","4,61","12,40","18,90","799,00","7,17","19,30","22,30"
"36,50","20,70","29,40","36,50","21,30","2,07","9,91","26,70","30,50","50,50","9,65"
"27,60","15,50","27,10","35,90","10,60","63,20","95,60","1.197,00","13,60","17,90","21,90"
"26,20","20,90","22,70","10,10","7,43","15,40","37,20","433,00","10,80","14,50","8,28"
"16,10","25,00","18,10","34,60","4,49","3,52","13,60","704,00","11,50","26,90","37,50"
"34,90","16,10","54,20","562,00","71,70","13,00","27,60","737,00","9,73","18,40","18,90"
"153,00","82,00","33,40","48,70","8,28","11,90","28,60","710,00","16,10","47,00","36,50"
"129,00","161,00","54,20","79,10","23,50","34,90","70,40","2.788,00","6,55","7,64","34,00"
"33,40","17,50","23,90","16,50","1,00","7,91","21,50","578,00","7,50","30,20","24,10"
"31,90","33,40","64,90","474,00","77,00","40,30","46,60","1.176,00","9,22","15,50","12,60"
"25,90","16,70","14,70","217,00","36,80","87,40","151,00","2.839,00","3,49","51,40","2,21"
"98,20","67,90","11,10","79,10","6,04","9,56","21,30","470,00","51,40","93,10","178,00"
"55,20","31,30","53,30","253,00","50,90","13,20","25,50","1.176,00","12,20","26,20","30,80"
"25,90","20,20","10,40","179,00","17,80","15,30","36,80","1.155,00","4,14","14,20","7,99"
"45,30","31,10","23,10","30,00","12,10","8,35","24,60","573,00","9,91","18,90","20,70"
"53,80","31,60","29,70","40,00","14,50","57,30","89,00","1.894,00","13,80","35,20","39,60"
"43,70","34,60","24,80","14,70","5,88","28,90","67,30","1.275,00","22,50","42,60","63,80"
"196,00","113,00","14,20","92,20","2,41","11,70","15,00","638,00","7,57","22,10","25,90"
"30,80","20,70","28,40","30,00","12,70","13,60","16,50","509,00","10,60","24,80","18,30"
"21,30","23,50","18,30","85,10","7,37","22,50","37,50","466,00","28,90","56,70","63,80"
"34,60","17,80","25,70","30,50","4,53","16,30","31,60","615,00","8,51","12,90","16,80"
"30,20","17,30","61,50","122,00","72,30","9,56","26,40","583,00","7,50","22,90","13,80"
