praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"120,00","35,90","4,91","2,97","16,70","18,80","34,00","372,00","16,00","34,00","6,04"
"51,90","46,10","13,20","1,01","18,40","6,73","13,00","474,00","24,40","50,50","77,70"
"18,40","18,10","6,49","1,00","9,73","8,20","25,30","547,00","8,35","25,50","2,44"
"154,00","53,80","6,44","1,00","6,21","33,70","57,80","1.165,00","13,90","13,80","6,92"
"47,00","27,10","5,83","1,01","14,10","11,30","39,60","723,00","29,40","48,30","27,60"
"92,20","31,60","7,77","1,58","4,83","17,50","24,10","655,00","19,80","40,70","5,83"
"64,90","24,60","4,33","1,00","17,50","6,10","19,10","757,00","26,40","50,50","10,00"
"37,90","18,40","4,33","1,25","12,00","34,00","100,00","914,00","6,44","30,80","108,00"
"37,50","29,70","1,81","1,01","5,62","27,90","50,00","289,00","14,70","28,10","1,00"
"63,20","34,60","5,52","2,41","24,80","17,80","32,80","717,00","15,40","25,90","17,60"
"8,98","22,10","7,99","3,62","7,43","78,40","145,00","673,00","6,85","19,80","1,00"
"42,90","15,00","1,15","1,01","22,50","5,19","19,80","588,00","32,20","59,90","14,30"
"69,80","20,40","5,23","1,01","2,84","56,70","127,00","698,00","16,70","32,80","17,60"
"12,90","20,40","3,19","1,01","8,20","8,66","31,90","655,00","18,80","31,30","11,70"
"106,00","24,10","4,53","1,01","17,90","61,50","111,00","1.670,00","32,80","79,90","26,70"
"59,90","23,70","1,60","3,02","16,50","17,60","42,20","269,00","18,90","41,80","18,10"
"172,00","33,10","5,88","173,00","47,40","24,10","32,80","279,00","31,90","56,20","28,90"
"39,60","18,10","4,83","1,00","21,70","13,70","35,50","198,00","32,50","84,30","60,40"
"20,00","23,10","2,55","3,22","22,50","17,00","62,60","1.252,00","3,52","36,80","67,90"
"59,40","26,90","14,10","2,13","14,20","41,00","89,00","632,00","18,10","44,10","26,40"
"82,00","26,20","1,01","1,30","12,10","27,40","69,80","1.762,00","34,00","50,50","8,51"
"65,50","35,20","7,37","1,72","9,39","8,98","22,70","474,00","9,73","25,50","14,70"
"100,00","44,50","1,01","6,32","10,60","24,80","51,90","487,00","2,55","9,82","48,30"
"122,00","46,10","1,32","1,33","16,40","46,10","91,40","2.350,00","22,90","46,60","15,00"
"55,70","22,90","3,22","6,67","12,70","14,90","53,30","1.055,00","17,00","35,20","9,56"
"100,00","57,30","4,26","1,01","13,30","11,70","29,20","322,00","21,10","31,60","13,70"
"20,70","13,60","8,43","5,33","4,22","18,90","56,70","2.458,00","9,39","19,80","1,98"
"103,00","35,20","1,00","1,01","11,80","13,70","25,50","382,00","14,90","25,50","8,28"
"67,90","20,40","1,00","2,27","10,90","18,40","30,80","205,00","13,20","40,30","17,30"
"106,00","26,70","10,40","1,08","1,00","21,90","37,20","264,00","17,90","35,90","37,90"
"98,20","30,00","5,47","2,27","11,70","3,46","19,60","820,00","40,00","71,70","40,00"
"74,30","21,50","1,75","1,12","3,28","18,10","71,70","1.999,00","29,20","52,30","9,06"
"45,70","34,00","5,47","3,34","8,06","14,90","20,70","225,00","14,20","39,20","20,90"
"65,50","31,90","4,41","3,46","9,56","43,70","79,10","922,00","28,10","50,90","27,60"
"67,90","24,60","2,50","1,01","12,70","21,30","44,90","523,00","26,70","47,00","10,10"
"94,70","36,50","6,79","1,23","5,47","14,60","30,20","567,00","113,00","175,00","37,90"
"56,70","31,30","7,77","4,07","8,98","80,60","143,00","557,00","15,70","37,20","15,10"
"55,20","24,40","1,73","6,38","9,65","14,30","29,70","328,00","2,46","13,70","75,00"
"14,10","19,10","3,37","2,13","6,61","7,04","26,90","704,00","27,60","44,90","11,30"
"75,00","18,30","3,28","1,01","15,40","24,60","38,50","175,00","15,50","33,40","89,00"
"89,80","42,90","6,32","1,00","3,75","20,70","44,90","271,00","21,10","38,50","13,10"
"68,50","25,70","3,40","1,25","5,73","7,84","20,70","27,60","16,00","33,40","11,80"
"1,12","22,70","6,38","1,00","14,20","25,30","42,20","449,00","24,60","50,50","13,10"
"43,70","28,40","10,20","1,23","14,60","17,80","39,60","337,00","19,10","41,00","12,70"
"10,50","23,10","2,62","1,05","13,70","18,10","40,70","289,00","24,40","49,60","43,30"
"47,40","16,30","1,84","1,95","7,77","32,50","57,30","445,00","20,50","42,20","22,90"
"53,30","21,50","6,85","2,92","39,20","19,10","55,70","679,00","64,90","114,00","47,80"
"41,40","24,10","11,80","1,55","8,35","9,91","58,30","389,00","2,59","16,10","79,90"
"259,00","172,00","1,00","1,41","15,50","21,50","42,60","407,00","39,20","73,70","48,30"
"99,10","46,60","5,33","1,30","20,50","10,90","32,50","466,00","7,04","21,90","2,67"
"58,30","27,60","7,70","4,29","6,55","6,55","15,50","28,90","16,50","31,10","16,10"
"54,70","33,40","9,73","2,17","19,80","46,60","85,80","604,00","31,60","54,70","26,40"
"49,10","18,80","5,94","3,62","2,86","85,10","130,00","1.027,00","15,40","42,90","67,90"
"62,60","38,50","8,43","3,79","7,57","143,00","211,00","874,00","29,70","48,70","14,60"
"53,30","30,50","3,55","9,31","15,30","36,20","86,60","2.035,00","32,50","77,70","23,30"
"71,00","23,70","12,70","3,31","12,20","8,74","17,50","547,00","12,20","29,70","8,90"
"170,00","43,70","1,86","1,95","3,02","34,30","81,30","67,30","42,90","92,20","63,80"
"61,00","14,90","3,31","2,53","22,10","19,60","47,80","237,00","2,67","18,60","13,70"
"77,00","17,80","1,00","5,19","1,79","39,20","69,80","1.134,00","2,37","19,30","57,30"
"22,50","22,50","10,50","2,67","13,50","10,40","26,20","449,00","13,70","23,70","7,37"
"66,70","27,90","4,10","1,00","17,50","18,10","28,10","410,00","5,14","11,20","86,60"
"12,20","10,40","7,23","1,26","11,30","8,74","30,50","179,00","22,30","42,90","16,30"
"73,70","18,90","3,68","1,36","18,80","7,84","16,50","433,00","1,00","9,47","4,91"
"98,20","31,90","12,50","2,86","21,50","12,10","38,90","35,90","39,60","96,50","34,30"
"10,50","13,60","2,33","1,01","10,10","15,50","35,50","400,00","25,50","47,40","25,50"
"82,80","30,00","9,82","5,23","23,70","7,99","20,50","610,00","16,00","42,90","23,30"
"12,50","14,30","1,00","1,01","2,81","41,00","61,50","311,00","13,00","31,30","15,70"
"64,90","34,00","2,31","1,45","19,10","7,50","16,00","400,00","3,65","23,70","62,60"
"18,30","15,50","3,05","4,53","25,70","30,20","56,70","1.486,00","29,20","69,80","26,90"
"57,30","33,70","1,00","2,84","8,90","79,90","153,00","1.219,00","6,21","13,00","5,19"
"59,90","35,20","8,66","1,33","14,90","6,79","29,40","12,00","14,10","36,80","13,30"
"49,60","15,30","1,39","1,01","28,60","24,80","71,00","2.035,00","9,73","23,10","26,90"
"17,90","18,10","4,10","1,00","20,90","24,10","35,90","302,00","18,90","40,30","13,50"
"69,80","32,80","3,62","1,68","10,20","11,90","26,40","426,00","1,93","20,70","44,10"
"40,30","26,20","6,67","1,00","12,50","11,20","44,50","784,00","18,40","33,70","12,50"
"79,90","27,90","3,89","1,00","13,80","49,60","139,00","1.144,00","13,60","30,50","8,06"
"93,90","34,30","1,00","1,00","7,70","8,82","24,40","632,00","5,62","12,10","115,00"
"106,00","26,90","6,26","3,22","4,87","12,40","37,20","514,00","25,50","39,20","9,47"
"7,10","21,70","4,49","2,97","18,40","21,90","101,00","1.230,00","22,50","48,70","34,60"
"57,30","29,70","2,02","2,86","15,50","12,00","21,50","259,00","11,10","22,10","11,10"
"67,90","53,30","4,83","4,74","5,38","63,20","112,00","1.486,00","39,60","65,50","29,70"
"14,10","33,70","1,43","1,00","16,80","33,70","57,80","410,00","7,37","24,40","7,43"
"56,20","26,20","6,85","3,25","13,20","68,50","121,00","626,00","28,10","73,70","45,70"
"93,10","30,50","1,72","1,00","16,50","6,73","34,00","717,00","50,50","107,00","59,90"
"50,00","31,10","1,86","1,79","7,64","19,10","33,10","267,00","3,34","21,10","56,20"
"41,80","23,10","1,00","1,06","12,10","20,50","33,10","292,00","35,20","66,70","25,90"
"170,00","142,00","26,70","170,00","39,20","39,20","75,70","874,00","10,70","20,00","9,56"
"61,50","37,50","4,78","2,25","18,80","21,30","30,50","274,00","11,20","17,00","6,10"
"108,00","46,10","5,88","1,00","9,56","26,40","28,90","316,00","36,20","68,50","54,70"
"80,60","18,60","2,29","1,76","8,43","25,30","49,60","313,00","31,30","76,40","9,82"
"10,60","17,50","1,57","1,84","14,20","15,10","48,70","1.512,00","31,90","57,30","9,14"
"71,00","22,50","10,70","1,53","31,30","16,10","34,90","429,00","3,34","9,22","5,99"
"16,70","13,30","6,73","1,00","7,77","22,90","38,50","403,00","1,78","3,40","6,15"
"161,00","42,20","5,94","1,75","1,49","7,30","15,40","750,00","17,50","31,30","20,40"
"61,50","25,50","6,15","2,46","13,30","34,30","56,70","365,00","2,53","17,20","54,70"
"31,90","23,70","1,25","1,70","18,40","39,20","61,50","604,00","20,50","38,50","16,00"
"19,50","7,43","1,41","1,13","13,00","23,50","43,30","385,00","26,20","52,30","36,20"
"50,50","19,60","3,37","5,67","1,93","20,70","36,80","429,00","17,50","41,80","10,50"
"41,40","18,30","3,68","4,26","17,50","20,20","29,40","385,00","30,00","62,60","30,20"
"50,50","21,30","4,18","3,08","16,10","13,90","31,60","505,00","17,00","36,50","14,30"
"36,20","31,90","1,23","8,74","9,22","8,13","24,10","355,00","25,00","58,30","31,90"
"86,60","35,20","4,87","1,91","1,54","85,80","184,00","1.208,00","7,43","30,00","107,00"
"92,20","63,20","3,52","3,34","19,50","11,20","31,10","457,00","19,80","29,40","12,10"
"36,80","17,90","2,48","4,14","12,90","39,20","63,20","858,00","28,10","46,60","6,73"
"71,70","21,90","2,27","5,05","11,00","26,90","47,40","334,00","37,90","69,20","20,40"
"80,60","31,90","8,82","1,00","14,20","20,90","36,50","433,00","37,90","62,10","16,40"
"13,60","40,70","2,15","5,09","13,70","19,60","31,10","257,00","24,40","41,40","27,90"
"55,70","31,60","6,79","250,00","82,00","7,64","18,10","514,00","22,30","41,80","14,70"
"23,70","14,70","1,21","2,48","1,00","7,99","19,80","487,00","26,40","58,30","23,10"
"58,80","17,30","5,28","1,00","1,10","46,60","53,80","259,00","27,90","80,60","184,00"
"36,80","14,10","6,98","1,00","8,28","14,30","36,50","500,00","53,30","101,00","77,70"
"67,90","19,80","1,33","1,00","5,28","20,40","32,50","305,00","34,30","58,30","21,10"
"47,40","25,00","1,01","2,15","34,60","28,90","61,00","1.778,00","16,80","33,10","27,90"
"11,10","13,80","14,70","5,09","9,47","44,10","86,60","723,00","26,40","84,30","48,70"
"57,30","17,90","6,55","1,00","14,20","11,10","30,20","667,00","17,60","44,10","30,80"
"64,90","26,70","1,00","1,00","22,70","40,70","73,00","2.054,00","2,76","13,70","47,80"
"67,90","39,60","15,50","6,61","17,50","18,80","42,60","18,10","37,90","86,60","35,90"
"77,00","30,50","4,49","2,46","18,30","24,60","41,80","302,00","13,00","18,80","50,90"
"91,40","30,80","7,64","5,94","10,10","6,32","10,50","300,00","6,49","13,70","56,20"
"8,20","12,20","1,58","5,88","11,20","11,30","19,10","328,00","2,94","12,30","25,70"
"69,80","24,80","1,00","2,69","17,90","29,20","61,50","1.134,00","21,10","32,20","17,50"
"37,90","19,50","1,00","2,94","6,38","93,90","168,00","661,00","4,83","23,50","69,80"
"8,35","13,00","5,83","1,00","32,20","24,80","38,20","308,00","2,69","9,73","27,60"
"161,00","113,00","3,82","2,11","17,90","28,60","64,90","523,00","17,60","42,20","13,60"
"44,10","26,90","8,20","1,00","10,80","4,26","20,20","667,00","23,70","75,00","16,30"
"64,40","25,90","5,78","3,62","18,60","10,40","40,00","820,00","20,70","40,30","13,00"
"54,70","11,80","4,18","1,00","31,10","66,70","154,00","1.928,00","20,70","57,30","23,90"
"59,40","36,20","9,47","6,44","9,56","79,10","145,00","922,00","32,50","66,70","36,80"
"88,20","34,00","1,00","167,00","35,20","19,80","41,80","241,00","1,64","12,20","42,90"
"56,20","47,80","7,57","3,65","8,58","5,52","10,90","167,00","36,20","69,20","21,70"
"27,60","21,30","4,26","1,88","11,90","9,39","19,60","828,00","5,78","13,60","78,40"
"78,40","31,60","6,49","3,43","2,79","10,90","25,00","414,00","11,70","34,30","73,00"
"70,40","40,00","2,57","1,65","3,43","23,50","42,90","392,00","2,39","11,40","43,30"
"80,60","30,00","18,80","1,65","15,40","19,80","54,70","281,00","21,50","41,00","13,90"
"88,20","37,50","7,30","1,57","1,79","71,70","186,00","1.197,00","28,40","44,50","15,50"
"43,70","37,20","5,38","2,27","8,20","6,10","13,80","567,00","11,50","35,50","13,20"
"133,00","102,00","6,73","1,01","9,14","79,10","139,00","750,00","1,83","31,10","97,30"
"14,20","25,50","8,20","1,01","22,70","57,80","87,40","1.027,00","14,70","37,90","6,04"
"56,20","24,80","3,75","5,05","10,90","12,70","30,20","229,00","4,66","14,90","65,50"
"91,40","22,50","1,00","2,29","7,91","5,78","13,80","874,00","18,60","33,70","12,20"
"70,40","31,90","6,61","1,00","12,00","45,30","101,00","2.187,00","11,70","27,60","16,10"
"118,00","59,90","9,47","2,94","6,73","18,90","59,40","692,00","33,40","51,90","31,90"
"55,20","22,10","1,11","1,00","2,35","18,40","50,90","389,00","8,28","41,80","87,40"
"60,40","57,30","7,23","1,00","8,43","93,10","165,00","1.946,00","5,00","16,70","78,40"
"72,30","22,10","3,55","1,01","13,00","10,30","25,50","334,00","4,18","21,10","83,50"
"58,80","35,90","2,84","7,37","16,00","22,90","32,50","294,00","20,20","40,00","11,50"
"121,00","38,90","15,40","25,30","24,60","27,60","45,70","346,00","15,80","40,30","13,10"
"132,00","55,20","17,00","6,79","13,30","9,39","25,90","523,00","25,70","58,80","27,90"
"111,00","36,50","6,98","1,00","15,30","28,40","54,20","211,00","4,66","33,70","100,00"
"11,30","21,30","1,54","1,00","16,10","64,40","120,00","615,00","18,90","37,20","23,50"
"54,70","16,10","5,09","5,05","22,50","7,64","18,30","500,00","24,40","42,60","11,10"
"89,80","38,20","12,70","2,64","18,10","21,30","47,00","319,00","12,40","21,90","12,30"
"79,10","16,50","6,10","1,64","15,50","7,99","29,40","385,00","32,20","67,90","21,70"
"65,50","36,50","2,79","1,93","16,10","26,70","41,00","289,00","1,70","15,80","57,80"
"328,00","346,00","1,00","1,00","23,30","13,90","38,20","271,00","41,40","78,40","19,80"
"90,60","25,70","7,37","1,00","25,30","7,37","20,70","379,00","29,20","71,00","118,00"
"119,00","76,40","7,04","2,17","8,98","24,80","41,00","343,00","7,50","54,20","48,70"
"67,90","26,20","2,44","1,00","16,30","34,00","74,30","594,00","22,10","42,90","6,10"
"56,20","8,98","8,90","5,14","35,20","17,80","60,40","1.370,00","25,90","37,50","11,00"
"25,50","16,80","10,60","1,01","11,80","48,30","117,00","453,00","40,30","75,00","63,80"
"47,00","83,50","8,82","2,59","3,68","24,40","40,00","227,00","24,10","30,50","14,60"
"36,20","16,70","6,73","3,85","18,90","34,60","57,30","632,00","2,69","25,00","91,40"
"62,10","36,80","10,80","2,17","14,20","15,00","32,50","382,00","21,70","42,60","23,10"
"32,80","22,70","8,66","1,57","18,30","41,80","52,30","349,00","18,40","41,00","22,70"
"32,20","16,00","1,89","1,00","22,30","9,06","23,30","403,00","5,83","21,30","62,60"
"110,00","53,30","3,89","1,00","14,30","12,50","33,10","292,00","31,90","75,70","69,20"
"114,00","157,00","14,70","3,00","34,60","9,31","16,50","523,00","18,40","42,60","15,40"
"41,80","18,80","18,80","7,43","25,30","10,70","19,60","429,00","21,30","55,20","18,10"
"102,00","26,40","8,13","1,08","19,60","51,40","89,00","982,00","40,70","92,20","54,70"
"93,10","27,10","3,79","1,75","20,90","17,00","29,70","583,00","35,50","61,00","32,20"
"106,00","23,90","8,74","1,18","28,10","8,51","26,90","717,00","17,80","32,50","14,20"
"75,70","31,90","4,91","4,96","18,80","37,20","66,70","610,00","24,10","58,80","43,70"
"123,00","70,40","9,06","1,01","14,10","25,70","47,40","239,00","20,40","44,90","24,40"
"47,00","26,40","1,79","1,02","25,70","36,20","85,10","1.611,00","29,40","58,80","21,30"
"70,40","47,40","3,37","1,23","13,70","13,50","20,40","621,00","30,00","71,70","139,00"
"60,40","14,60","3,55","1,57","4,03","6,04","7,04","28,60","15,30","31,60","8,20"
"101,00","32,50","9,39","1,29","13,90","13,80","41,40","478,00","24,40","53,80","96,50"
"82,80","23,90","10,00","7,17","13,80","32,80","40,00","215,00","3,25","13,30","77,00"
"85,80","30,00","11,50","1,00","11,90","8,90","20,90","567,00","19,50","37,50","4,57"
"20,50","17,90","1,00","4,83","26,40","12,60","19,80","372,00","12,10","34,30","14,50"
"18,10","23,90","3,49","1,01","8,28","19,50","46,10","418,00","6,85","25,70","83,50"
"88,20","27,10","12,20","1,01","3,59","20,50","29,70","392,00","16,10","41,80","18,10"
"103,00","44,10","3,52","1,38","19,60","10,50","20,40","396,00","15,50","36,20","32,80"
"33,10","17,30","5,52","3,68","6,85","5,67","34,90","491,00","20,70","33,70","21,70"
"10,50","23,90","3,34","2,86","26,40","5,62","28,40","777,00","25,30","58,80","31,90"
"77,70","29,20","1,01","1,20","14,70","8,82","32,20","523,00","12,50","31,30","132,00"
"52,30","29,40","3,13","1,23","1,93","51,90","147,00","939,00","11,90","24,40","12,00"
"42,20","37,90","2,74","1,01","33,40","15,30","27,90","599,00","22,10","53,80","15,30"
"71,00","30,80","8,43","4,03","15,10","12,50","35,50","164,00","3,05","18,90","89,00"
"53,80","38,20","8,43","1,00","24,80","22,10","45,70","257,00","7,77","4,91","62,10"
"77,00","34,90","1,47","1,68","19,10","34,90","63,20","1.486,00","52,80","85,80","30,80"
"14,20","12,50","9,73","1,01","13,50","21,70","51,90","319,00","1,00","47,80","4,10"
"34,30","21,70","10,50","1,35","14,50","20,90","32,50","264,00","4,61","20,50","50,50"
"77,70","43,30","5,52","1,00","3,72","22,90","41,00","239,00","15,70","36,50","7,84"
"66,70","42,20","8,66","3,65","13,30","19,30","71,70","692,00","18,80","47,40","10,90"
"67,90","30,80","6,73","1,22","17,30","62,60","104,00","547,00","1,72","42,90","3,31"
"62,60","14,30","2,92","3,11","9,22","17,50","34,90","578,00","15,30","42,20","9,56"
"60,40","19,80","1,00","1,95","34,90","4,78","21,10","692,00","33,40","83,50","30,20"
"82,80","37,50","1,00","7,30","1,12","15,30","24,60","396,00","14,90","34,90","8,98"
"79,90","64,90","6,61","1,01","1,00","20,00","33,10","334,00","11,70","24,10","6,61"
"77,70","35,20","7,17","1,00","15,40","22,30","46,60","300,00","5,42","23,50","100,00"
"98,20","28,90","6,61","1,00","9,91","50,00","105,00","533,00","2,48","29,70","56,20"
"75,70","23,90","1,00","1,64","26,90","19,30","34,90","311,00","21,90","41,00","16,10"
"67,30","26,90","8,66","9,91","22,50","33,40","102,00","737,00","62,10","111,00","61,00"
"84,30","47,80","14,90","48,70","34,30","26,90","38,50","267,00","24,40","58,30","42,60"
"89,80","21,90","13,50","2,31","22,50","16,30","58,80","2.227,00","21,50","48,70","20,50"
"91,40","26,70","1,38","2,39","13,10","17,20","32,50","186,00","15,80","50,00","18,40"
"66,10","25,00","6,61","2,84","7,91","11,00","32,50","297,00","34,00","70,40","47,40"
"71,70","53,30","4,29","6,10","48,70","12,30","25,50","337,00","15,40","34,60","9,22"
"170,00","41,80","5,52","1,41","23,90","24,10","37,90","286,00","1,39","30,20","4,53"
"37,20","17,90","10,90","1,00","23,30","27,40","44,50","313,00","5,09","18,80","50,00"
"69,80","29,40","8,35","1,39","20,70","3,75","8,06","302,00","20,50","46,60","9,39"
"50,00","25,50","2,04","72,30","28,90","31,10","63,80","1.843,00","20,50","34,00","7,10"
"74,30","35,50","5,73","3,52","17,80","18,60","32,80","244,00","5,99","23,70","111,00"
"79,90","58,80","7,99","2,64","3,34","10,60","23,90","392,00","47,80","69,20","35,50"
"73,00","29,70","5,94","4,29","12,30","13,60","145,00","154,00","23,70","48,70","15,50"
"39,20","20,00","3,00","3,28","18,80","30,50","65,50","1.670,00","36,80","87,40","92,20"
"111,00","107,00","4,53","5,38","9,06","12,30","20,20","319,00","2,35","105,00","5,28"
"50,90","30,00","12,10","1,79","21,70","1,64","20,00","770,00","29,20","66,70","18,80"
"26,40","25,50","10,60","3,28","36,80","25,00","41,80","292,00","16,30","39,60","15,40"
"89,80","57,80","4,70","1,15","18,10","22,50","40,30","271,00","10,80","22,10","9,47"
"78,40","43,70","3,75","4,70","11,70","17,20","31,90","211,00","74,30","112,00","28,90"
"53,80","17,50","4,83","1,01","4,00","41,40","71,00","1.197,00","5,14","16,70","71,00"
"7,57","32,20","8,43","1,01","7,50","14,10","30,50","305,00","34,30","63,80","14,90"
"20,90","23,70","11,90","4,22","24,80","87,40","161,00","685,00","10,60","25,50","14,20"
"75,70","23,90","6,44","1,00","20,00","15,70","34,00","474,00","24,40","55,20","21,10"
"66,10","34,90","15,70","6,67","18,80","14,90","31,60","281,00","4,96","28,40","89,80"
"51,40","18,10","9,14","1,00","6,73","24,80","51,90","337,00","24,80","70,40","59,90"
"130,00","49,10","13,30","6,21","3,79","43,30","79,10","770,00","2,79","17,20","65,50"
"132,00","77,00","2,19","1,61","5,52","6,92","19,80","379,00","14,60","34,00","14,30"
"62,10","14,70","4,83","1,39","10,20","26,20","43,30","523,00","21,90","28,60","11,50"
"13,10","10,60","6,85","2,92","5,05","23,70","40,30","340,00","4,53","23,70","111,00"
"53,80","26,20","5,09","1,06","1,00","13,80","29,70","294,00","12,60","28,90","6,38"
"54,20","23,10","5,78","2,64","7,43","34,30","59,90","466,00","2,09","56,20","4,22"
"61,00","18,90","5,42","3,00","11,10","13,60","16,30","426,00","20,40","50,00","17,90"
"54,70","18,90","3,02","4,37","13,80","21,70","35,90","235,00","14,10","25,70","10,80"
"66,70","19,30","2,46","1,06","25,30","10,70","36,20","422,00","11,80","25,70","9,91"
"75,70","29,20","2,13","1,00","18,60","10,50","14,30","276,00","58,30","85,80","30,00"
"52,30","15,10","12,10","5,52","7,91","7,23","17,00","328,00","1,19","9,39","53,30"
"77,00","28,60","11,20","3,28","16,40","14,60","35,90","355,00","25,30","41,80","13,30"
"46,10","18,80","1,00","6,15","9,65","26,40","46,60","239,00","11,20","27,40","9,91"
"175,00","77,00","3,72","2,33","11,30","10,10","26,90","588,00","24,40","37,50","25,70"
"28,60","27,60","8,28","1,00","14,90","12,70","32,50","615,00","14,60","31,90","9,47"
"96,50","40,00","1,00","3,25","15,10","27,10","48,30","757,00","24,80","43,70","20,00"
"103,00","35,20","7,43","6,49","20,00","46,10","88,20","626,00","1,73","75,70","3,34"
"6,67","12,90","2,15","7,99","17,20","11,70","49,10","514,00","4,66","24,10","63,20"
"13,30","20,20","8,20","2,17","21,70","6,44","28,40","23,50","12,20","23,70","7,30"
"145,00","53,30","7,70","1,39","1,84","50,90","113,00","843,00","22,30","44,10","64,40"
"14,50","20,70","1,38","5,62","26,90","24,80","38,50","284,00","58,30","161,00","40,30"
"97,30","36,20","1,76","2,11","21,30","2,31","22,50","426,00","3,46","34,00","95,60"
"18,60","17,80","1,00","1,01","18,40","26,40","32,20","264,00","30,20","52,80","25,30"
"63,80","22,50","4,74","1,11","20,50","13,70","28,40","528,00","11,50","20,20","1,68"
"85,10","21,90","1,08","1,00","7,50","8,74","18,80","355,00","5,83","17,90","103,00"
"69,20","16,40","5,99","1,21","13,70","14,70","34,00","281,00","2,27","19,80","83,50"
"79,10","41,40","1,00","1,72","7,77","6,98","22,70","604,00","14,20","25,00","14,60"
"83,50","19,50","7,57","1,08","2,76","17,90","33,40","316,00","16,70","26,90","15,40"
"1,46","3,82","5,52","5,83","11,80","53,30","107,00","1.843,00","21,90","61,00","19,10"
"87,40","22,90","2,23","1,00","13,70","9,47","14,70","478,00","10,00","24,40","9,56"
"73,00","61,50","9,47","3,96","15,40","7,17","13,70","241,00","36,50","76,40","49,10"
"90,60","59,90","8,51","2,74","8,13","9,91","31,60","704,00","14,50","36,80","74,30"
"50,50","20,90","1,88","1,91","14,70","34,30","107,00","1.055,00","4,66","32,50","115,00"
"141,00","139,00","8,58","1,01","12,30","7,84","25,30","791,00","20,90","41,40","18,60"
"12,90","12,70","5,33","3,22","13,70","51,40","81,30","673,00","16,30","39,60","19,10"
"176,00","36,50","1,32","5,88","20,50","11,80","33,40","255,00","17,00","33,10","29,40"
"32,20","13,20","4,14","2,41","15,00","14,60","28,60","638,00","54,70","73,00","23,90"
"17,60","8,20","4,61","1,00","6,79","24,60","51,40","193,00","20,70","33,70","4,87"
"61,00","47,00","4,53","1,35","7,57","26,20","51,90","355,00","40,30","75,70","45,70"
"49,10","34,30","3,28","1,00","2,19","23,50","38,20","264,00","36,20","62,60","95,60"
"31,60","8,66","7,99","1,00","8,06","37,90","84,30","1.611,00","8,51","56,20","239,00"
"117,00","56,70","6,98","3,52","11,10","10,90","40,00","982,00","7,17","15,10","22,90"
"84,30","46,10","4,45","1,01","11,50","5,99","14,10","18,60","21,10","59,90","274,00"
"42,90","12,20","13,10","3,82","18,60","45,30","75,00","655,00","4,61","9,31","8,58"
"73,00","25,50","2,41","1,23","18,40","21,70","50,00","533,00","19,10","31,90","19,30"
"79,90","52,30","6,67","1,68","2,67","9,91","23,10","509,00","73,00","142,00","30,20"
"58,80","13,10","10,40","1,01","5,47","23,10","43,30","334,00","6,04","24,60","95,60"
"19,60","27,10","14,90","1,01","18,40","29,40","48,30","359,00","8,82","33,70","66,70"
"51,40","16,30","1,27","4,07","13,10","25,70","44,10","274,00","15,10","34,00","9,65"
"34,00","13,80","4,70","6,49","21,30","16,30","45,70","403,00","4,91","18,60","61,50"
"71,00","21,30","6,73","2,81","12,10","44,90","71,00","319,00","19,80","37,20","25,00"
"114,00","26,20","10,00","3,05","4,29","18,90","36,80","331,00","3,65","33,70","89,80"
"49,60","30,50","7,30","2,02","5,47","21,10","41,00","237,00","14,50","34,90","10,50"
"53,80","21,30","4,26","1,75","7,57","4,87","5,99","453,00","15,40","26,40","9,82"
"36,20","17,80","5,14","3,43","9,65","14,70","31,60","385,00","15,70","31,10","11,20"
"81,30","64,40","2,04","1,00","15,50","44,50","89,80","583,00","11,20","43,70","6,04"
"93,10","32,50","4,91","8,58","27,10","21,50","49,10","1.346,00","11,80","37,90","75,70"
"30,80","16,70","7,37","3,02","9,65","18,60","31,60","297,00","22,10","29,70","7,10"
"80,60","32,50","9,73","1,00","13,30","25,30","28,40","229,00","32,80","47,40","10,70"
"59,40","15,30","1,01","2,37","19,60","15,70","41,00","269,00","11,10","22,10","6,44"
"59,90","24,10","1,68","1,49","2,46","25,50","52,80","382,00","9,22","34,60","94,70"
"66,70","18,80","4,70","1,00","5,78","41,00","89,80","1.655,00","25,50","48,30","13,90"
"74,30","18,60","3,40","1,01","7,70","20,20","36,80","235,00","30,20","79,90","75,70"
"14,60","25,70","3,46","1,01","22,50","26,90","44,10","246,00","30,50","50,00","16,10"
"81,30","30,20","5,09","2,89","15,40","14,70","29,70","644,00","4,10","14,70","22,50"
"35,50","22,50","5,14","1,01","19,80","46,10","94,70","1.596,00","5,33","25,50","89,80"
"41,00","9,31","1,00","1,00","5,67","28,60","40,00","274,00","18,80","59,40","23,30"
"81,30","38,50","8,43","1,12","1,00","16,80","36,50","519,00","27,60","52,80","13,10"
"73,70","38,50","11,80","1,01","8,20","26,40","54,70","991,00","12,90","42,20","12,50"
"17,80","19,30","16,30","2,07","20,40","7,84","7,50","375,00","25,50","47,40","12,30"
"59,90","48,30","18,90","23,90","29,20","5,88","31,10","750,00","10,30","39,60","196,00"
"107,00","32,50","4,87","1,91","7,10","2,84","16,50","491,00","28,40","67,90","25,50"
"7,30","11,90","6,38","4,57","10,20","11,20","19,30","528,00","9,91","35,50","37,50"
