praf,pmek,plcg,PIP2,PIP3,p44/42,pakts473,PKA,PKC,P38,pjnk
"105,00","80,60","7,91","229,00","42,20","5,42","22,90","1.370,00","10,80","19,80","1,29"
"75,00","31,90","12,40","119,00","33,10","31,90","39,60","407,00","32,50","26,40","10,10"
"98,20","21,50","12,00","389,00","49,10","14,10","24,40","820,00","18,30","62,10","29,70"
"78,40","24,80","8,98","111,00","44,50","8,58","19,30","1.018,00","8,82","16,80","8,35"
"147,00","31,10","11,50","129,00","56,70","47,40","147,00","1.731,00","4,91","4,29","21,30"
"14,50","13,00","8,74","21,50","27,40","5,83","38,90","1.208,00","29,70","63,20","57,80"
"121,00","33,70","22,30","225,00","72,30","112,00","217,00","1.370,00","1,64","24,10","3,79"
"89,80","32,80","17,00","23,70","34,90","37,20","49,60","461,00","22,90","29,20","9,91"
"31,30","13,10","15,50","153,00","27,10","15,40","20,90","352,00","8,90","13,00","4,61"
"27,90","17,80","11,50","167,00","22,50","4,66","19,80","1.018,00","27,10","38,90","16,70"
"59,90","16,40","25,50","813,00","106,00","23,50","54,20","882,00","19,30","29,40","7,04"
"44,50","20,70","9,14","125,00","20,20","10,20","22,90","331,00","19,50","17,00","9,47"
"85,10","22,90","23,50","235,00","78,40","33,70","58,80","491,00","8,13","6,10","5,23"
"191,00","84,30","1,00","743,00","25,00","30,80","44,10","939,00","18,60","22,10","3,02"
"106,00","22,90","14,10","470,00","86,60","20,90","34,30","542,00","10,90","20,50","6,61"
"40,30","19,60","17,00","79,90","39,20","33,70","114,00","2.480,00","23,10","34,90","11,00"
"55,70","49,60","8,98","142,00","29,20","20,00","42,90","698,00","14,30","15,10","11,20"
"45,30","29,20","23,70","18,80","17,50","33,10","57,80","578,00","3,82","7,10","6,38"
"108,00","79,90","18,90","35,90","17,80","5,42","8,35","66,70","13,30","29,40","13,50"
"108,00","51,40","13,50","168,00","24,60","6,44","17,00","437,00","15,50","27,60","5,94"
"59,90","19,10","11,40","184,00","34,60","19,30","61,00","1.310,00","7,17","10,80","10,40"
"69,80","22,30","15,80","35,20","9,56","9,56","31,60","965,00","14,60","28,40","8,98"
"85,10","27,60","17,90","168,00","12,50","15,30","38,90","519,00","26,90","36,50","7,70"
"120,00","48,30","26,20","322,00","102,00","8,43","16,30","679,00","31,10","38,50","11,80"
"151,00","44,50","41,80","63,20","75,00","16,00","24,60","403,00","31,30","29,20","25,50"
"120,00","99,10","11,50","59,90","25,90","29,20","44,50","346,00","25,00","38,50","6,44"
"131,00","115,00","10,30","135,00","55,20","9,91","19,80","599,00","12,30","9,39","14,70"
"133,00","57,30","15,00","223,00","44,90","14,30","23,30","385,00","16,00","25,70","13,30"
"106,00","35,50","21,10","209,00","42,60","24,60","88,20","3.960,00","13,50","15,00","1,00"
"22,90","17,90","10,20","85,80","53,80","52,80","86,60","813,00","10,80","10,10","2,33"
"35,90","16,80","10,80","165,00","30,50","12,60","12,30","248,00","9,73","13,30","10,50"
"47,00","44,90","15,70","26,20","41,00","15,70","30,00","389,00","20,90","23,10","11,30"
"38,90","26,90","26,90","31,60","47,00","26,70","61,00","1.144,00","17,50","34,00","1,00"
"54,70","28,40","12,60","250,00","30,50","24,60","35,20","389,00","13,10","32,80","11,50"
"46,60","20,40","34,30","262,00","63,80","11,30","23,70","255,00","13,20","20,50","4,26"
"78,40","32,80","9,65","200,00","49,60","23,90","31,90","211,00","13,80","14,20","11,40"
"49,10","24,80","10,90","28,90","20,00","41,00","78,40","1.009,00","13,30","23,70","10,30"
"59,40","18,30","16,80","28,90","11,80","34,60","46,10","375,00","17,80","23,90","14,30"
"109,00","38,20","4,10","198,00","25,30","6,32","8,66","791,00","31,90","37,50","4,29"
"78,40","76,40","5,78","2,23","1,12","5,00","10,80","594,00","18,10","17,60","13,80"
"39,20","12,30","13,20","129,00","32,50","10,50","27,40","644,00","43,30","70,40","17,50"
"89,00","34,90","7,57","294,00","50,90","4,83","19,10","649,00","40,30","65,50","23,30"
"74,30","17,80","13,10","21,90","24,60","6,85","21,30","661,00","10,90","15,10","2,69"
"47,40","22,90","26,70","30,50","37,20","3,75","26,20","281,00","14,30","37,90","2,71"
"60,40","24,80","13,30","18,60","53,30","9,06","31,30","500,00","22,70","15,30","7,77"
"80,60","20,90","21,90","15,00","2,13","26,70","37,50","414,00","12,70","17,50","5,19"
"21,50","18,10","11,90","28,90","12,70","12,30","21,90","305,00","6,32","2,48","7,91"
"189,00","61,00","32,80","85,10","87,40","4,66","10,90","947,00","14,10","13,10","1,84"
"31,60","16,80","39,60","340,00","85,80","49,60","84,30","1.446,00","16,00","19,80","8,82"
"115,00","36,80","1,00","433,00","38,50","6,10","23,10","528,00","16,50","30,00","6,98"
"114,00","59,40","19,60","10,30","105,00","36,50","75,70","1.075,00","2,37","2,29","8,98"
"17,90","25,30","12,10","64,40","25,30","13,30","26,90","422,00","12,60","27,40","4,78"
"39,20","14,50","12,60","274,00","53,80","10,40","10,80","717,00","15,40","31,30","13,70"
"126,00","142,00","19,10","163,00","15,10","26,90","38,90","583,00","1,72","13,10","12,30"
"35,90","22,70","18,40","95,60","16,00","23,50","45,30","382,00","22,50","28,60","16,50"
"207,00","56,70","13,90","137,00","13,30","53,30","122,00","1.197,00","21,70","39,20","14,50"
"62,10","27,60","23,50","49,60","38,50","24,40","57,30","947,00","20,50","10,60","14,60"
"101,00","39,20","6,21","207,00","21,90","18,80","28,10","365,00","20,20","31,60","13,20"
"15,10","14,70","6,32","8,28","16,40","17,20","22,90","407,00","15,10","22,90","4,07"
"105,00","105,00","11,40","142,00","45,70","15,50","35,20","649,00","2,79","1,01","3,28"
"62,60","33,40","11,70","119,00","44,50","24,60","52,80","2.969,00","13,80","21,70","4,66"
"30,50","27,90","24,60","34,90","13,60","12,70","67,90","123,00","12,20","15,10","9,47"
"5,99","19,30","7,57","215,00","35,20","30,00","31,90","297,00","16,80","18,60","6,26"
"8,82","4,96","25,50","7,77","42,60","21,10","31,10","396,00","54,70","147,00","69,80"
"37,20","20,90","11,00","143,00","29,20","2,81","25,70","704,00","27,60","34,60","8,98"
"16,30","9,47","9,47","25,70","24,80","12,40","22,90","271,00","30,80","31,10","17,20"
"24,60","35,90","7,64","87,40","16,30","9,91","17,50","851,00","17,50","18,30","10,90"
"75,70","21,10","27,90","82,80","47,80","22,50","35,50","246,00","25,70","43,70","10,40"
"80,60","34,00","11,10","737,00","73,00","38,20","66,70","340,00","4,29","6,32","22,50"
"33,10","11,20","15,80","154,00","23,10","31,10","61,50","764,00","17,60","21,90","14,20"
"33,40","15,70","21,50","23,10","6,61","4,10","27,60","583,00","20,50","23,70","10,50"
"34,30","16,40","17,60","56,20","47,00","5,99","10,60","215,00","42,90","68,50","18,10"
"44,90","20,40","9,14","173,00","43,70","7,99","13,10","426,00","29,70","46,60","15,30"
"36,50","16,30","9,91","157,00","45,30","9,65","11,50","626,00","2,86","1,00","10,60"
"138,00","39,20","29,70","38,50","27,90","17,20","31,60","478,00","11,80","24,60","7,37"
"68,50","34,60","10,70","207,00","52,80","13,80","22,90","313,00","17,60","12,40","9,47"
"13,70","7,50","27,10","51,90","36,50","15,40","37,20","991,00","48,30","51,90","13,60"
"75,70","44,90","14,20","143,00","36,80","3,31","34,90","1.208,00","18,30","32,80","10,70"
"35,90","36,80","11,20","135,00","81,30","15,00","24,80","764,00","12,70","34,30","17,60"
"69,80","28,60","8,58","15,80","37,20","8,35","22,70","437,00","31,30","48,70","49,10"
"68,50","39,60","3,79","19,10","29,70","7,77","18,80","289,00","3,79","3,75","25,30"
"38,90","16,00","12,10","131,00","35,20","9,73","25,50","362,00","19,50","23,50","12,70"
"35,20","29,70","28,10","56,70","14,10","15,00","20,00","638,00","14,20","23,50","13,80"
"29,70","20,20","7,70","125,00","36,20","6,55","15,70","500,00","18,90","25,00","4,87"
"61,50","23,90","18,30","87,40","17,50","19,80","25,90","255,00","34,60","50,00","12,60"
"129,00","42,90","17,30","62,60","41,00","34,90","72,30","621,00","8,43","16,00","5,73"
"91,40","27,60","1,03","172,00","7,30","34,60","40,70","407,00","16,50","24,80","15,80"
"66,70","23,70","14,50","186,00","44,10","20,00","37,20","437,00","20,50","31,30","6,92"
"79,10","31,10","44,50","147,00","77,70","13,50","16,70","567,00","13,90","12,60","16,30"
"61,00","42,60","4,61","1,50","5,09","9,22","21,30","523,00","3,75","2,11","7,30"
"51,90","16,80","9,39","188,00","26,90","4,91","10,50","259,00","5,33","1,00","10,00"
"13,70","9,82","14,20","165,00","23,50","26,20","32,80","385,00","12,40","20,90","14,90"
"22,50","14,20","6,67","276,00","31,30","19,80","58,30","1.499,00","2,07","5,42","11,10"
"46,10","21,90","11,30","18,40","88,20","11,00","18,40","667,00","28,40","38,90","13,50"
"13,70","25,90","29,40","42,90","32,20","14,10","67,30","429,00","2,89","1,58","1,26"
"27,40","14,10","16,50","71,70","11,80","17,90","52,80","882,00","15,80","18,10","25,00"
"73,70","30,00","21,10","262,00","87,40","31,90","52,80","286,00","18,90","17,20","4,29"
"17,20","21,90","20,00","57,80","34,00","16,00","30,50","523,00","37,90","58,30","23,30"
"59,40","20,70","4,10","328,00","25,50","2,89","2,21","81,30","18,30","32,50","9,47"
"67,30","30,20","36,50","311,00","62,60","16,00","32,50","470,00","23,50","32,80","16,00"
"39,20","18,90","43,30","362,00","79,90","5,09","18,90","583,00","14,50","22,50","9,56"
"67,90","31,30","13,80","52,30","30,80","20,20","31,60","279,00","5,28","17,20","4,49"
"52,30","45,70","19,30","239,00","29,40","12,50","38,20","813,00","17,90","28,90","5,47"
"89,00","38,20","12,40","211,00","36,20","23,10","81,30","1.134,00","19,50","18,30","15,80"
"54,20","20,70","24,80","717,00","108,00","13,90","99,10","1.252,00","51,40","58,30","13,70"
"51,90","58,80","9,91","107,00","12,70","12,10","35,20","973,00","18,90","27,90","11,30"
"31,30","10,40","10,50","107,00","37,90","18,90","34,30","426,00","15,30","8,06","3,02"
"69,80","34,60","19,80","34,30","17,90","1,78","1,01","76,40","28,60","48,70","28,10"
"28,90","29,40","7,64","193,00","54,20","21,70","27,90","426,00","20,70","30,50","9,14"
"95,60","49,10","14,10","259,00","50,00","54,70","113,00","1.486,00","29,40","49,60","9,73"
"47,40","21,70","7,99","132,00","15,30","12,50","31,10","346,00","3,31","2,41","2,76"
"61,50","40,70","7,77","22,70","37,90","15,00","32,20","441,00","8,51","31,30","9,47"
"40,70","25,00","7,04","3,75","20,20","18,60","27,90","433,00","46,60","58,30","17,00"
"46,10","29,70","31,30","737,00","155,00","6,10","23,90","1.568,00","34,30","47,80","20,50"
"32,80","19,10","53,30","145,00","96,50","12,00","23,10","542,00","23,30","34,00","4,78"
"93,90","23,30","14,20","47,80","45,70","12,20","48,30","3.051,00","12,90","24,40","7,70"
"67,30","33,40","67,90","418,00","138,00","16,00","24,60","403,00","18,10","24,40","3,96"
"37,20","11,80","4,37","18,10","31,30","41,40","77,70","1.263,00","20,90","38,50","11,20"
"38,20","22,50","17,50","445,00","136,00","3,08","12,70","784,00","19,50","33,70","15,80"
"20,70","22,70","15,50","112,00","19,60","48,30","122,00","1.446,00","15,40","17,00","19,50"
"13,60","13,70","5,47","5,94","14,60","26,40","53,30","1.486,00","19,10","38,20","8,28"
"173,00","193,00","10,70","289,00","55,70","27,10","47,80","1.568,00","20,90","32,20","6,73"
"14,70","18,60","63,20","193,00","54,70","34,00","64,40","661,00","25,30","40,70","1,31"
"75,00","25,00","10,60","181,00","42,90","6,15","22,90","1.611,00","16,40","29,40","11,20"
"85,80","67,30","10,60","189,00","40,30","14,70","28,60","331,00","3,02","1,31","13,50"
"87,40","44,50","9,31","21,90","43,30","2,76","11,80","843,00","17,20","34,90","13,60"
"38,20","24,40","7,17","217,00","29,70","13,60","25,30","491,00","30,80","42,60","23,10"
"38,20","24,10","17,00","92,20","38,90","25,70","36,20","644,00","2,07","28,90","65,50"
"40,00","12,20","6,21","202,00","22,70","78,40","121,00","1.186,00","28,10","34,00","13,70"
"77,70","20,90","19,80","18,40","11,50","16,70","38,20","422,00","25,00","22,30","21,10"
"74,30","29,70","1,43","211,00","34,30","13,50","27,60","403,00","1,93","3,52","6,55"
"41,80","20,20","43,70","346,00","114,00","17,80","47,00","1.625,00","36,50","81,30","79,10"
"49,10","22,10","13,70","126,00","23,10","10,90","32,20","491,00","20,70","23,50","9,47"
"50,00","27,10","18,80","81,30","41,00","11,30","31,10","562,00","22,90","21,30","1,00"
"29,20","45,70","18,10","160,00","18,80","14,50","16,50","437,00","17,90","34,30","13,00"
"80,60","36,80","1,00","453,00","67,90","12,10","33,70","552,00","17,20","16,50","4,33"
"65,50","32,20","7,43","13,70","9,39","14,90","28,10","604,00","17,50","28,10","4,41"
"179,00","55,70","16,30","80,60","27,60","4,49","18,90","1.208,00","30,00","32,20","14,10"
"34,00","24,10","10,30","173,00","41,00","10,20","23,10","385,00","22,50","28,40","10,50"
"55,70","35,50","51,40","204,00","43,30","12,40","14,20","392,00","1,46","2,07","13,70"
"80,60","36,50","1,38","108,00","16,00","10,50","21,90","500,00","20,70","24,10","11,90"
"31,30","32,80","13,90","188,00","36,50","8,66","26,20","750,00","18,30","33,70","8,74"
"49,60","32,20","47,80","487,00","94,70","21,70","32,20","542,00","19,80","41,00","12,60"
"167,00","79,10","13,50","24,10","14,70","21,50","29,20","414,00","1,00","1,00","7,04"
"71,70","50,90","48,70","93,10","55,70","9,91","28,40","505,00","12,20","11,00","1,86"
"66,10","47,40","24,80","126,00","49,10","23,50","49,60","673,00","1,00","10,60","2,71"
"52,80","14,60","13,50","149,00","45,30","15,50","25,50","385,00","21,90","22,50","15,30"
"123,00","27,40","8,74","274,00","23,50","35,20","142,00","1.894,00","26,90","47,40","4,57"
"47,40","22,50","6,67","264,00","29,40","5,57","26,90","914,00","13,50","21,90","17,90"
"21,50","18,10","1,01","698,00","55,70","21,90","33,70","457,00","21,50","20,70","6,55"
"42,20","13,50","23,50","35,20","26,40","17,60","35,50","638,00","22,10","32,20","8,74"
"9,65","16,10","15,10","237,00","25,00","13,50","25,00","300,00","22,70","17,30","1,88"
"28,90","21,50","40,30","368,00","111,00","22,10","34,60","372,00","20,40","29,20","6,04"
"93,90","44,50","12,90","217,00","25,90","18,30","39,20","418,00","20,90","25,30","7,57"
"69,80","20,90","10,80","160,00","35,90","7,37","13,60","453,00","37,90","35,90","16,30"
"41,80","14,60","33,70","491,00","103,00","36,50","60,40","319,00","26,70","24,60","7,43"
"12,00","21,30","20,20","81,30","17,20","10,10","24,80","461,00","27,10","39,20","9,22"
"31,10","23,90","9,82","179,00","34,90","64,40","143,00","1.009,00","17,30","20,00","4,41"
"62,10","30,20","13,30","205,00","20,90","47,80","73,00","1.037,00","25,00","29,20","1,75"
"14,90","16,80","11,90","107,00","47,00","16,50","48,70","567,00","21,70","33,10","8,90"
"34,00","23,30","10,60","198,00","28,40","15,10","30,00","898,00","17,60","21,30","10,30"
"69,20","19,30","9,47","289,00","25,70","10,50","15,80","414,00","18,10","16,40","13,20"
"50,90","20,70","7,91","143,00","18,40","36,80","83,50","1.018,00","44,90","65,50","24,60"
"38,90","27,10","4,66","6,44","13,20","11,50","39,20","461,00","16,00","20,00","7,23"
"88,20","24,40","12,00","225,00","55,20","25,70","76,40","1.407,00","38,20","51,40","12,60"
"107,00","54,20","22,30","104,00","1,00","11,50","18,30","523,00","21,50","24,40","8,74"
"54,70","27,40","14,30","233,00","43,30","5,62","12,20","588,00","21,10","27,10","8,28"
"10,40","4,57","8,43","106,00","30,20","5,23","21,50","1.186,00","21,70","40,30","10,70"
"59,90","8,28","11,40","51,40","22,90","51,90","99,10","1.065,00","19,80","34,90","23,90"
"101,00","25,30","10,80","56,70","36,20","30,20","110,00","1.700,00","13,60","30,00","10,50"
"14,60","28,90","7,10","53,30","5,99","7,91","17,20","445,00","8,51","29,40","15,40"
"143,00","67,30","11,20","704,00","95,60","2,71","20,20","661,00","14,30","22,50","1,01"
"96,50","29,70","5,67","126,00","21,90","37,20","53,80","1.009,00","26,40","38,90","12,00"
"103,00","89,80","13,30","167,00","44,10","18,30","23,30","500,00","1,00","1,04","10,60"
"36,50","17,90","10,10","92,20","26,70","35,90","53,30","322,00","34,60","49,60","11,20"
"66,70","81,30","19,50","213,00","121,00","5,83","6,79","279,00","17,00","40,00","50,50"
"64,40","35,20","21,50","17,60","1,49","25,50","34,30","325,00","24,10","37,50","14,10"
"110,00","34,00","2,44","4,83","1.275,00","23,50","27,90","505,00","21,50","23,50","14,70"
"23,10","30,20","10,00","403,00","75,70","23,70","36,50","389,00","19,60","33,70","6,55"
"145,00","32,50","18,10","106,00","30,80","4,03","15,50","791,00","30,20","40,30","13,50"
"48,70","17,30","7,04","32,80","91,40","20,70","42,60","340,00","44,90","64,40","18,40"
"18,80","13,30","4,37","352,00","17,90","8,51","20,20","509,00","3,55","1,01","1,20"
"64,40","31,10","3,13","209,00","26,20","28,40","33,70","305,00","25,70","31,60","19,50"
"35,20","19,10","13,30","204,00","20,00","7,77","10,60","466,00","5,78","16,00","6,79"
"29,70","22,90","29,70","49,10","28,60","12,50","13,70","784,00","17,00","14,90","10,20"
"52,80","14,20","12,40","132,00","33,10","42,60","98,20","750,00","24,80","44,10","29,40"
"34,00","17,80","20,90","248,00","33,40","4,78","13,50","743,00","26,70","36,50","15,30"
"42,90","14,50","14,10","50,90","24,40","32,50","50,50","346,00","20,90","34,90","4,00"
"33,40","27,40","53,80","57,30","32,50","44,10","94,70","1.860,00","13,50","29,70","15,70"
"111,00","38,20","16,10","264,00","65,50","25,00","33,10","437,00","1,00","3,85","5,14"
"84,30","30,20","13,50","170,00","41,80","11,10","25,00","437,00","22,70","35,50","10,80"
"37,90","20,90","12,90","89,00","19,50","29,40","38,50","204,00","38,20","46,10","11,80"
"64,40","34,30","7,99","235,00","24,10","22,50","37,50","311,00","20,20","22,70","9,06"
"44,50","22,10","1,43","308,00","28,60","22,50","102,00","1.000,00","28,10","37,90","8,06"
"36,80","20,70","24,10","46,60","1,26","15,00","28,10","578,00","21,50","30,00","10,60"
"111,00","42,90","6,73","231,00","30,50","26,90","28,10","331,00","16,00","21,70","8,98"
"42,60","16,30","2,27","271,00","17,90","9,06","23,70","538,00","27,10","41,00","14,20"
"12,50","32,20","6,92","244,00","26,90","10,80","22,50","368,00","7,37","15,80","13,00"
"28,10","30,50","2,69","239,00","15,80","6,21","19,30","791,00","20,00","42,60","3,13"
"83,50","75,00","14,90","184,00","28,40","23,50","42,20","429,00","32,80","41,00","11,90"
"87,40","39,20","55,70","300,00","112,00","16,10","39,20","2.167,00","14,60","15,10","3,22"
"29,40","29,70","17,00","319,00","54,70","33,10","45,30","382,00","18,30","18,60","8,13"
"49,10","22,50","10,30","164,00","40,70","17,30","27,10","418,00","22,70","23,30","7,50"
"122,00","85,10","46,10","215,00","45,70","20,50","35,90","578,00","26,90","22,70","11,10"
"28,10","17,80","1,88","225,00","21,30","18,60","33,70","294,00","31,30","40,70","20,70"
"19,30","17,30","5,14","12,00","21,50","12,50","30,20","483,00","17,90","23,50","14,50"
"3,65","10,90","15,40","57,30","17,00","6,92","20,50","470,00","2,79","1,01","4,29"
"25,50","1,25","15,00","229,00","59,90","14,50","25,30","269,00","27,40","35,90","27,60"
"31,30","22,70","25,90","311,00","47,00","64,40","135,00","2.436,00","22,50","29,70","15,00"
"16,70","5,38","9,31","158,00","51,90","5,42","20,90","973,00","18,30","29,70","7,50"
"71,70","19,50","45,70","474,00","108,00","38,20","149,00","1.459,00","26,90","41,40","9,47"
"37,50","10,30","6,15","153,00","30,00","17,60","31,30","445,00","17,80","20,70","14,70"
"3,46","1,47","19,60","73,00","28,60","52,30","118,00","1.670,00","8,82","16,40","7,70"
"34,90","21,30","25,90","1.176,00","196,00","31,10","42,20","311,00","20,70","24,80","10,90"
"23,90","17,80","3,28","1,72","4,33","30,20","50,00","281,00","20,70","27,40","2,69"
"26,40","29,20","3,46","429,00","41,00","24,80","31,90","414,00","17,20","31,10","11,90"
"17,30","15,80","19,80","241,00","58,80","49,60","81,30","1.241,00","1,49","5,78","5,00"
"73,70","25,30","5,19","178,00","35,20","8,06","39,20","1.075,00","23,50","40,00","13,50"
"64,90","23,50","13,00","246,00","31,60","23,70","61,00","457,00","17,20","34,30","9,82"
"53,80","14,50","46,10","97,30","66,70","15,10","22,70","362,00","22,70","16,40","4,37"
"49,60","23,70","5,99","20,50","27,90","11,40","14,10","382,00","15,30","29,70","7,10"
"1,35","8,82","8,98","157,00","33,40","38,20","160,00","1.499,00","25,90","36,80","12,50"
"50,90","15,10","7,10","75,70","47,80","3,02","13,60","667,00","22,50","34,00","5,47"
"24,80","9,65","19,10","340,00","62,60","55,70","246,00","1.046,00","41,40","47,40","13,20"
"86,60","26,20","11,20","119,00","21,70","5,99","16,30","685,00","28,90","33,70","14,90"
"34,90","11,50","25,50","322,00","72,30","17,20","42,20","610,00","16,30","24,60","12,00"
"60,40","16,50","6,61","165,00","17,00","12,70","49,10","3.718,00","25,50","37,50","16,70"
"54,20","27,40","19,50","308,00","56,20","31,90","55,20","906,00","16,10","43,30","15,30"
"58,30","28,60","16,50","127,00","39,60","4,78","15,80","604,00","4,33","14,50","1,45"
"65,50","16,80","10,20","57,30","16,40","22,30","40,00","297,00","25,90","38,20","10,10"
"67,30","20,70","5,33","567,00","64,90","35,50","80,60","991,00","15,40","19,10","10,10"
"109,00","31,90","22,30","154,00","40,70","12,30","20,40","615,00","20,40","37,50","14,90"
"127,00","68,50","9,65","5,57","34,90","13,60","36,20","478,00","19,30","23,50","9,39"
"115,00","37,90","21,50","68,50","25,30","17,00","38,20","276,00","21,10","31,10","5,78"
"21,30","13,50","36,50","62,10","48,30","8,82","30,50","382,00","30,80","39,60","2,02"
"14,50","18,90","5,52","10,60","11,90","29,70","46,10","514,00","1,07","37,20","5,09"
"56,70","23,70","7,23","124,00","37,20","30,20","57,80","286,00","21,30","33,70","3,68"
"26,40","19,60","1,83","9,91","9,91","20,70","48,70","947,00","20,20","24,10","4,22"
"9,39","6,04","34,60","87,40","28,10","19,60","31,90","294,00","29,40","36,80","11,90"
"13,10","17,20","4,78","19,10","64,40","10,80","18,30","375,00","15,50","26,40","2,71"
"63,20","28,10","25,70","80,60","55,20","15,70","20,20","547,00","20,90","34,30","9,22"
"48,30","23,30","8,82","130,00","14,10","13,90","25,70","375,00","23,70","26,90","14,10"
"31,60","16,70","14,10","37,20","3,92","11,80","30,00","400,00","25,70","31,90","19,80"
"31,90","24,60","14,20","163,00","23,30","37,20","84,30","1.554,00","3,59","1,18","7,50"
"41,00","17,50","14,20","202,00","36,20","54,70","89,80","1.540,00","21,10","33,40","7,57"
"16,80","17,80","5,78","126,00","33,10","13,80","20,90","284,00","31,10","42,20","12,60"
"44,50","12,50","5,47","112,00","27,60","8,90","15,50","396,00","11,70","20,40","6,21"
"1,00","10,70","1,01","1,51","5,33","12,30","57,30","2.072,00","14,10","32,50","10,70"
"19,60","5,67","1,00","286,00","25,30","37,90","66,70","820,00","36,80","49,60","13,20"
"26,70","18,90","2,53","21,10","22,10","8,43","15,40","349,00","18,80","23,30","9,22"
"34,00","25,00","8,66","154,00","35,50","28,90","37,50","483,00","28,90","43,70","13,50"
"74,30","35,90","13,50","172,00","51,40","5,83","24,40","319,00","27,90","40,30","11,90"
"44,50","44,50","4,07","319,00","31,60","23,10","44,50","723,00","1,35","3,75","8,66"
"23,90","29,70","12,30","95,60","18,80","6,38","18,40","259,00","16,00","31,10","14,10"
"22,30","34,60","5,28","334,00","32,20","73,00","173,00","1.346,00","23,50","56,70","173,00"
"118,00","24,10","8,06","207,00","61,50","19,80","50,00","478,00","18,90","35,50","10,00"
"109,00","38,50","8,58","126,00","21,50","10,10","21,70","426,00","24,10","28,10","18,90"
"73,70","20,70","6,98","453,00","57,80","20,50","44,50","644,00","21,30","32,80","11,40"
"25,90","23,10","10,30","155,00","18,30","17,50","18,30","368,00","31,10","41,40","4,41"
"75,70","34,30","22,10","186,00","92,20","40,30","95,60","965,00","16,50","20,00","8,58"
"37,90","6,73","2,33","269,00","42,20","23,30","40,70","449,00","43,70","60,40","16,50"
"41,40","21,70","11,80","64,40","16,00","19,50","22,50","311,00","21,10","39,60","4,33"
"90,60","29,40","17,50","18,40","3,00","34,90","41,00","655,00","20,40","25,30","11,30"
"19,10","40,70","23,30","108,00","58,30","9,91","42,60","1.459,00","17,00","28,60","11,50"
"63,20","36,20","13,00","209,00","23,70","6,85","16,50","947,00","31,10","40,30","14,20"
"75,00","31,60","27,60","308,00","52,80","86,60","154,00","1.018,00","16,40","26,20","2,69"
"36,80","24,40","8,28","20,00","34,60","3,89","12,40","313,00","2,21","1,15","4,33"
"42,60","14,70","11,30","24,60","39,60","4,83","22,50","1.526,00","25,50","31,90","6,32"
"41,40","34,30","14,90","178,00","39,60","27,60","42,90","294,00","31,30","34,60","4,83"
"20,20","17,80","9,06","178,00","36,50","11,70","29,40","673,00","1,00","10,70","10,00"
"13,20","9,14","17,20","147,00","34,90","21,70","40,30","673,00","25,50","33,70","18,30"
"18,30","11,30","17,20","141,00","44,10","71,00","114,00","1.124,00","27,40","27,60","11,30"
"11,90","4,53","7,57","172,00","38,20","10,80","18,40","414,00","2,35","9,47","10,80"
"53,80","25,50","27,60","211,00","56,20","33,70","57,80","500,00","18,60","22,70","10,40"
"10,00","10,20","12,90","52,80","9,06","39,60","100,00","1.046,00","23,50","42,90","16,80"
"58,30","32,80","25,00","8,82","42,20","5,73","45,30","528,00","30,20","39,60","3,96"
"94,70","50,00","17,80","316,00","55,70","49,60","98,20","2.148,00","18,10","37,20","6,55"
"27,40","21,50","8,98","11,30","31,90","43,30","65,50","649,00","27,10","42,20","8,90"
"37,20","15,00","56,70","154,00","84,30","35,90","175,00","1.999,00","22,30","36,50","14,10"
"153,00","107,00","13,10","160,00","32,80","9,39","20,00","533,00","1,98","4,14","11,70"
"51,90","10,30","14,50","271,00","54,20","8,13","12,50","362,00","27,60","35,90","11,40"
"78,40","25,90","1,00","382,00","33,10","20,20","43,30","1.124,00","3,79","19,10","26,40"
"69,80","24,40","8,82","207,00","30,20","21,50","32,50","385,00","23,70","37,20","15,00"
"106,00","45,30","11,10","165,00","44,50","12,00","25,30","352,00","9,39","40,00","45,70"
"204,00","75,70","21,70","179,00","57,80","4,57","19,30","359,00","17,90","24,40","6,49"
"53,30","21,30","9,14","141,00","40,30","56,20","122,00","1.009,00","1,43","1,01","1,21"
"44,90","22,10","7,30","39,60","25,90","3,89","12,60","594,00","25,70","37,20","11,90"
"38,20","16,00","5,88","53,80","6,92","21,90","54,20","673,00","21,50","22,50","3,05"
"8,20","9,91","25,50","111,00","32,20","21,30","36,80","343,00","38,50","57,80","7,64"
"93,90","46,10","6,67","126,00","28,40","27,60","41,40","352,00","1,00","6,92","7,91"
"32,80","18,40","13,70","168,00","33,70","11,30","33,40","835,00","28,90","45,30","13,70"
"80,60","40,70","17,50","120,00","53,30","11,10","20,40","331,00","23,50","26,40","5,78"
"7,57","23,50","16,70","141,00","32,20","10,80","17,20","673,00","26,20","48,30","8,13"
"28,90","19,10","5,78","573,00","93,90","19,60","30,00","213,00","23,10","25,30","6,92"
"9,82","7,43","20,40","100,00","8,58","40,30","97,30","1.084,00","22,30","29,20","13,00"
"93,90","38,90","12,50","143,00","32,50","22,10","40,00","253,00","32,80","35,50","15,70"
"40,30","24,80","5,73","14,30","47,40","20,50","27,10","392,00","24,80","34,30","16,30"
"35,90","34,90","6,44","264,00","42,20","22,90","35,20","346,00","47,80","81,30","21,50"
"66,10","27,90","6,15","284,00","51,40","61,00","91,40","514,00","26,20","29,40","12,00"
"41,80","19,50","18,90","271,00","71,70","19,60","35,50","382,00","8,13","12,20","57,30"
